OBJECTID,HUC12,BioAqRankSW,Shape__Area,Shape__Length
2821,181002041503,1,85057602.2304688,43721.5023343664
2822,181002041201,2,79420743.3554688,51360.1449967308
2823,181002041202,2,79768964.109375,55024.4505852065
2824,181001004402,1,132855041.980469,69625.4059490653
2825,180902082003,1,181673996.199219,91194.6873537121
2826,181001002601,1,196373110.980469,72944.9468426391
2827,180902081907,1,237590186.777344,102078.65819381
2828,180902031105,1,126264203.632813,64951.7113247652
2829,181002041307,1,78305481.1835938,57629.0318573721
2830,181002040806,1,194270226.503906,101151.41559074
2831,181002040209,1,124595747.035156,63273.1233049759
2832,181001005401,1,103761235.148438,85220.6954263032
2833,181001005408,1,215091795.453125,90338.9494890066
2834,181001005101,1,203582616.726563,95390.8656971347
2835,181001004703,1,144633192.78125,67894.418472042
2836,181001004603,1,78249942.5742188,54697.93184634
2837,181001005001,1,122284506.804688,53532.1343104253
2838,181001003603,1,85438456.75,55396.1296674508
2839,181001003704,1,86071405.0351563,63743.4263457786
2840,181001003705,1,160452996.972656,77517.0375680528
2841,181001004102,1,153179095.683594,57505.5965952016
2842,181001003104,1,80563635.2929688,66237.8845215709
2843,181001003308,1,207404515.589844,130724.734694511
2844,181001003105,1,394402952.132813,192799.926605428
2845,160600151207,1,145798638.421875,50273.0208815262
2846,181001005409,1,189331265.90625,157315.164365827
2847,181001005202,1,205609748.085938,108237.924396546
2848,181001005203,1,145468291.574219,77728.141067047
2849,181001005406,1,95722797.8789063,53937.3825111599
2850,150301040505,1,158800105.445313,140608.212933564
2851,181001004203,1,67506444.484375,63944.7432323894
2852,181001004308,1,186196367.054688,128778.403544242
2853,181001003805,1,78926388.0664063,64376.5548793039
2854,181001003801,1,187891904.886719,69826.5495239501
2855,181001003804,1,166845101.863281,72510.4723099629
2856,150301020307,1,128710273.441406,104271.195741082
2857,150301040403,2,63394009.2460938,56218.5192426423
2858,150301010701,2,100984977.007813,59078.2807802781
2859,150301040303,2,151102260.789063,81736.2034295067
2860,180101090202,5,206680364.214844,228270.026337235
2861,180500040602,5,255810295.875,132979.102491122
2862,180300071403,2,412600408.269531,187796.2282915
2863,150301040804,4,1126127058.04297,251288.473294155
2864,171003120600,3,233459,14064.1464221321
2865,180101060404,5,163267132.664063,64705.0900661179
2866,180101020104,5,279294871.71875,75758.6947860375
2867,180102091003,5,134615799.492188,52571.1042020173
2868,180101010306,5,187281805.054688,70857.983326435
2869,180102090904,4,128372028.4375,62301.3062542264
2870,180101010304,5,240284256.515625,123529.771733417
2871,180101010308,5,83827192.9296875,48874.8754727621
2872,180101080905,5,113004681.035156,151459.660030454
2873,180101080901,5,110782841.785156,72301.7888268505
2874,180101080503,5,200686115.125,91696.2514570627
2875,180101060202,5,177581918.039063,72750.2021763868
2876,180101050401,4,123860424.011719,61568.4197834229
2877,180101050404,4,88160806.4609375,41590.3312448209
2878,180101020301,5,178769937.0625,70986.138461778
2879,180101020302,5,217385337.644531,105783.328478705
2880,180102111206,5,221085241.917969,94005.2339048932
2881,180102120505,5,203758966.042969,66569.4471922399
2882,180102090502,5,185540981.46875,75346.5610368977
2883,180102090402,4,287192642.351563,97899.2326214709
2884,180102090102,5,189727567.585938,63662.786157323
2885,171003110100,3,3184375.4765625,11202.9964275325
2886,180101100408,5,179719182.667969,74499.1185292394
2887,180101100404,4,111551415.3125,52474.9372894939
2888,180101040505,3,73021710.8867188,41301.5672498898
2889,180102120103,5,151925973.902344,58647.2193517009
2890,180102120302,4,104546347.84375,49546.3705960847
2891,180102120303,5,226377832.171875,101525.391347342
2892,180102111006,5,87034120.796875,46404.2824981476
2893,180102100107,5,104228737.667969,49337.4656336924
2894,180102100105,5,182021367.589844,72001.3960947439
2895,180102100404,5,73099398.4921875,45291.8993038268
2896,180102090603,5,151534875.878906,65774.8581459278
2897,180102100305,5,152444734.496094,90802.6497099103
2898,180102100302,5,186878455.011719,59176.5896944402
2899,180101100505,5,96223498.9375,61887.9600945401
2900,180101100103,5,173349058.996094,87825.6752448129
2901,180101040504,4,91072206.3828125,48330.5633452903
2902,180101040501,4,135882895.257813,60441.4922249194
2903,180201520102,4,132453439.378906,56869.7439033997
2904,180102120203,3,127322412.8125,49153.3729612376
2905,180201520201,3,165631760.132813,65471.5514261047
2906,180102110701,5,101798343.972656,64371.8048243878
2907,180102100203,5,84898472.1601563,45507.455584951
2908,180102110101,4,111563301.25,48145.8549911891
2909,180102080201,5,201877891.199219,70393.9432452846
2910,180102080503,5,183706808.492188,84455.540582648
2911,180102080205,4,124241974.289063,63811.071504371
2912,180102060904,4,88254114.3085938,45714.3351801628
2913,180500050504,5,78990410.5351563,53176.6720270296
2914,180500050101,5,90297140.1523438,51493.8152917971
2915,180500020301,5,190362227.34375,72090.6268327541
2916,180201620304,4,139083024.335938,69481.5744478538
2917,180201160408,4,117484860.894531,68178.2623717105
2918,180201160403,4,77712720.4101563,43589.7067957936
2919,180201150403,3,146242619.113281,61900.7095702633
2920,180201150402,4,228494584.015625,75448.0580544197
2921,180201150401,3,236900178.511719,95623.0410579111
2922,180201150302,3,143282733.136719,53974.480828536
2923,180201150304,3,131768446.484375,57309.2786935187
2924,180201560201,3,81829076.5585938,46069.6577967771
2925,180201150502,3,87809173.7421875,52051.704885049
2926,180201560502,3,127391817.980469,73712.2696906147
2927,180201560503,5,260062966.082031,198327.703712024
2928,180201550302,3,175076681.53125,88150.9757704307
2929,180201520303,3,108114376.507813,65495.3880356059
2930,180201540106,5,220543175.703125,90666.7071781848
2931,180102110703,5,99551976.2851563,55948.0253670763
2932,180102110505,4,118199243.390625,49644.5144882831
2933,180201540101,3,209004666.785156,78329.5482031166
2934,180201540102,4,178350867.558594,57849.4255910414
2935,180102110202,4,100788930.03125,47249.3315266819
2936,180102110203,4,181880198.488281,72633.3585200741
2937,180102080303,4,216760005.46875,92785.1880902838
2938,180102070201,4,142650658.800781,60763.4931432086
2939,180102070202,4,263271888.960938,96249.4795609325
2940,180102070502,5,238125268.59375,80542.9208706441
2941,180102060704,4,126852572.410156,57941.2456762037
2942,180500060203,5,128798197.578125,60419.7170041185
2943,180500060103,5,124511696.601563,70053.637763385
2944,180500040903,4,131165589.664063,96126.0374628768
2945,180500041002,4,675642710.527344,331073.587661713
2946,180500020203,4,121877580.996094,65977.0389866671
2947,180500020402,5,144576975.515625,96366.158759829
2948,180201160503,4,140408703.488281,66022.9239130363
2949,180201160701,4,218243194.875,72305.0442451147
2950,180201040603,3,126381785.910156,72724.5810203287
2951,180201041201,5,171122683.566406,85599.1324524985
2952,180201150504,3,136290008.546875,88206.1449182515
2953,180201570302,3,95587347.2539063,72017.7545358192
2954,180201570306,4,104635235.933594,102404.174707727
2955,180201560607,5,132770516.648438,143303.63550662
2956,180201540202,4,73910427.890625,48223.534524534
2957,180201510303,4,86688719.8671875,53398.6432172076
2958,180200040501,4,198719878.996094,70970.578453185
2959,180200050303,4,110102828.601563,49883.4123429235
2960,180200050202,4,132618658.308594,68972.196508628
2961,180102070401,2,131683731.625,61918.4300504119
2962,180102070303,3,115738473.171875,60827.7266535164
2963,180102060701,4,252660325.445313,83736.0827932251
2964,180600150305,5,274362455.203125,283764.767481787
2965,180600150201,5,209660103.804688,77542.4579640726
2966,180500030406,5,99785115.3828125,53398.7399054337
2967,180500030403,5,86085626.7539063,83373.4565910384
2968,180500040802,5,119118374.945313,92127.3632290643
2969,180500040502,4,110997022.925781,58056.1084241306
2970,180500010201,5,213400326.84375,86058.5839295838
2971,180500040701,4,108776492.285156,45534.6162948974
2972,180500010104,5,91160518.71875,60673.2048470614
2973,180201630201,4,127237526.367188,81109.6774214634
2974,180201041008,5,221830811.851563,82877.8529984752
2975,180201040805,3,72705836.7109375,49743.595506122
2976,180201041002,4,78533551.4570313,82634.5285481104
2977,180201570704,4,250122694.898438,101183.43615779
2978,180201580204,5,209102637.753906,83065.1962158296
2979,180201580301,5,82201591.8789063,72588.1531512
2980,180201570503,5,161856888.347656,124019.814044482
2981,180201560105,4,135827123.03125,69734.6957853024
2982,180201560604,5,186731969.628906,70177.9291229411
2983,180201510304,5,167380321.644531,84630.8789412865
2984,180201540403,3,113902253.054688,63736.5014564678
2985,180201530301,4,82098464.6484375,46486.7869502606
2986,180200031302,4,167033292.710938,76839.1681557841
2987,180200031008,5,235429826.921875,98062.1343422961
2988,180200031102,4,156479872.472656,91581.4166710994
2989,180200040205,3,81685566.1289063,75079.042095894
2990,180200040204,2,164468061.597656,70273.5982666685
2991,180200040208,3,204227503.914063,119272.964310806
2992,180200040105,3,200507850.269531,79200.7449549727
2993,180102050302,2,96446756.4023438,46565.4416192414
2994,180600051302,5,112169616.398438,48853.5975136787
2995,180600020302,5,119479997.644531,92024.6476086705
2996,180500040202,5,110978483.464844,54223.8039870156
2997,180400030907,5,133703920.335938,70502.7050390556
2998,180400030603,4,67412793.1796875,46891.2491546979
2999,180201610402,5,370506143.828125,106744.327476933
3000,180201590106,4,107259324.730469,80406.0179973433
3001,180201580104,3,78036223.8320313,54809.9998987655
3002,180201560101,5,185191043.828125,72379.455642161
3003,180200030905,3,171614147.085938,63713.7815365569
3004,180200031004,5,179258623.679688,72316.0913148571
3005,180102050203,2,195962531.628906,74667.8728222914
3006,180102041401,2,227694193.125,113488.713975714
3007,180600060306,5,140753942.699219,61630.1098909192
3008,180600050601,5,176428449.382813,71131.4381326689
3009,180600050603,4,131138662.9375,84803.9551424303
3010,180600051306,4,168313527.164063,72708.7945197731
3011,180600051202,5,127415459.035156,64288.2631947999
3012,180600150101,4,113106210.085938,58869.4355700691
3013,180600051505,4,188049351.65625,70922.5831149578
3014,180600020606,5,112744958.050781,71705.9767772487
3015,180600020206,5,139693262.214844,56380.2286427869
3016,180400020502,3,191391684.839844,74747.3014412486
3017,180400030205,4,194640240.515625,97267.8623267826
3018,180400030404,5,71722357.34375,77297.9407027437
3019,180400121102,5,258511353.820313,176507.861185233
3020,180201630701,5,235337054.378906,123654.807574759
3021,180201251003,5,123927837.847656,101009.279552285
3022,180201250903,4,181358712.257813,86962.9278376249
3023,180201250804,4,98050758.1796875,77765.7520571789
3024,180201210802,4,82631385.6484375,45964.6645951253
3025,180201230705,5,151221073.820313,87292.8570980339
3026,180201210801,5,183608210.992188,63655.5662846299
3027,180201230702,4,203328717.890625,83357.0011157863
3028,180201210602,4,196437629.292969,72440.4440433018
3029,180201570201,3,89645447.0859375,46066.8032394292
3030,180201210103,3,90612141.4492188,76368.2691661599
3031,180201210404,4,200718904.730469,114527.594921449
3032,180200030702,3,152830420.335938,64955.4843674535
3033,180102040904,3,169461226.316406,61445.9916166882
3034,180600060408,5,74760994.015625,57458.7181168395
3035,180600050604,3,64509109.5820313,42963.5447246406
3036,180600050606,4,177074458.785156,85013.3642030387
3037,180600050709,3,64890348.8359375,46970.3317482699
3038,180600050710,3,249573542.394531,123855.156911017
3039,180600050803,3,177529601.375,81031.4035500958
3040,180600050707,5,181821537.105469,88317.5349504299
3041,180600051104,3,147690902.761719,72063.0264084549
3042,180600051004,5,115622110.902344,70456.5405240802
3043,180600051003,3,160350233.316406,64835.8702710812
3044,180600051002,3,118454467.796875,61767.5387990776
3045,180400140201,2,103025300.304688,56605.4793483478
3046,180400010402,3,93798360.046875,51606.893148962
3047,180400100703,4,113790712.773438,82256.6936532724
3048,180400510104,4,181787011.359375,95674.4164933015
3049,180400030401,4,84185205.7148438,59383.4586513715
3050,180400130604,4,159743619.0625,90666.5284209451
3051,180201110103,5,64210507.3671875,52458.3683188471
3052,180201290701,4,109301092.894531,59858.4333723734
3053,180201250507,4,174918789.070313,95913.7763834972
3054,180201250703,5,150283226.488281,70197.3687628344
3055,180201260103,4,152842514.582031,112274.300865517
3056,180201250401,4,266818726.148438,111827.963639339
3057,180201230703,4,143736618.0625,74198.189714962
3058,180201230506,4,84900609.7695313,52438.4319869172
3059,180201210403,3,103095951.945313,89942.9146298346
3060,180201210205,2,137874469.785156,63799.5259380054
3061,180800030202,2,102684991.53125,59952.7919015639
3062,180200030605,2,164244211.546875,55165.7829457303
3063,180200030104,2,140313728.222656,70685.8765166346
3064,180200030101,2,164791417.003906,66953.7576503899
3065,180200021502,3,179733365.695313,72846.8286046489
3066,180200021203,3,279756183.945313,125637.33384455
3067,180600060703,5,146630480.25,78933.5465702555
3068,180600060501,5,89144212.390625,46701.3960325155
3069,180600050204,5,77921433.671875,56086.3489904595
3070,180600050802,4,205209838.085938,116944.307743074
3071,180600051102,2,156957809.101563,63458.9767765843
3072,180600050502,2,131622097.113281,78896.1051099586
3073,180400140301,2,84276272.3515625,47051.7666952479
3074,180400140302,3,74983063.9648438,46610.8239488211
3075,180600020501,5,217752978.78125,81212.8377310906
3076,180300090901,2,124450748.625,68287.3556281522
3077,180400012003,5,545807684.890625,137287.639578614
3078,180400012101,5,149599032.699219,112427.810719411
3079,180400011805,4,203509204.257813,136974.386112977
3080,180400011604,4,223274881.125,147421.894379787
3081,180400020201,3,69302818.8046875,57337.3446649576
3082,180400110306,5,74494966.3398438,66748.9390552333
3083,180400510202,3,70625983.7539063,46583.0578438385
3084,180400110303,4,89582301.8046875,58385.5349714187
3085,180400110204,3,114503887.609375,75290.3889264336
3086,180400110105,3,89786518.703125,79358.6068818975
3087,180400130404,3,203188337.28125,89159.1605686855
3088,180201290502,5,194914470.503906,85857.3612228266
3089,180201250801,4,87646608.0273438,53626.5103569291
3090,180201280106,3,157169273.546875,74972.4995132226
3091,180201230501,2,114735697.546875,52799.1202278862
3092,180201220402,3,97341518.3046875,53066.0179411012
3093,180800030702,3,105937633.855469,54792.2135035733
3094,180800030801,3,187843789.777344,84118.7657151584
3095,180200020701,2,143858982.652344,70190.1475991094
3096,180200020803,2,73017715.59375,65263.0610708502
3097,180102040101,2,82068255.5429688,46886.4184206847
3098,180600080602,5,155338263.007813,70699.4110078536
3099,180600070501,3,92074718.6484375,54506.7534942569
3100,180600050304,3,140760676.183594,88321.741596986
3101,180600050104,3,92494772.9804688,60989.847511913
3102,180600040401,2,188345249.792969,104663.703329128
